title,url,time_added,cursor,tags,status
Mattrunks - Motion Design Studio in Paris,http://studio.mattrunks.com/,1437558775,2639939455,,unread
Styleguide,http://hugeinc.github.io/styleguide/?ref=producthunt,1437552311,2639939458,,unread
UX Talk Tokyo - Understanding user interface design - YouTube,https://www.youtube.com/watch?v=ybwsW_aoH18,1472826763,2639939459,talk|ux|video,unread
25 European Graphic Designers You Need to Know - Mylo - The Simplest Way fo,http://blog.okmylo.com/top-10s/25-european-graphic-designers-you-need-to-know/,1437744298,2639939460,,unread
http://abduzeedo.com/beautiful-digital-branding-discover-world-pharrell-williams,http://abduzeedo.com/beautiful-digital-branding-discover-world-pharrell-williams,1437982337,2639939462,ui,unread
VirtuaDesign: A History of Typeface Styles &amp; Type Classification http:/,http://t.co/nXkonxb76a,1438005485,2639939463,fonts,unread
How To Prototype UI Animations In Keynote,http://www.smashingmagazine.com/2015/08/animating-in-keynote/,1438670930,2639939466,,unread
5 Tips to Help You Design Faster in Sketch – Product Labs – Medium,https://medium.com/product-labs/5-tips-to-help-you-design-faster-in-sketch-a9db54d10a72,1479929822,2639939467,ifttt|twitter,unread
Typeset.js – an HTML pre-processor for web typography,https://blot.im/typeset/,1439884296,2639939469,,unread
Free Design E-Books You Must Read,http://abduzeedo.com/free-design-e-books-you-must-read?utm_source=dlvr.it&utm_medium=twitter,1489010494,2639939471,ifttt|twitter,unread
Visualography - All your favourite design sites under one roof,http://visualography.co/,1467878873,2639939472,risorse,unread
Designing for Noise | UX Booth,http://www.uxbooth.com/articles/designing-for-noise/,1472831565,2639939475,teoria,unread
http://tympanus.net/codrops/2015/09/16/freebie-land-io-ui-kit-landing-page-design-sketch/,http://tympanus.net/codrops/2015/09/16/freebie-land-io-ui-kit-landing-page-design-sketch/,1444037111,2639939477,,unread
Watch: ‘Super Mario’ Was Originally Designed On Graph And Tracing Paper - D,http://designtaxi.com/news/379933/Watch-Super-Mario-Was-Originally-Designed-On-Graph-And-Tracing-Paper/,1442530926,2639939479,,unread
Unique Vector Illustrations by Marko Stupić,http://abduzeedo.com/unique-vector-illustrations-marko-stupi%C4%87,1442736455,2639939480,,unread
10 Great Sites for UI Design Patterns | Interaction Design Foundation,https://www.interaction-design.org/literature/article/10-great-sites-for-ui-design-patterns,1517647821,2639939481,ifttt|twitter,unread
Microsoft Design,https://www.microsoft.com/design/inclusive/,1534443761,2639939482,ifttt|twitter,unread
http://webdesignledger.com/how-fonts-make-or-break-design?utm_content=buffer147e3&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer,http://webdesignledger.com/how-fonts-make-or-break-design?utm_content=buffer147e3&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer,1442909038,2639939483,,unread
25 Really Inspiring Website Designs,http://line25.com/inspiration/really-inspiring-website-designs,1444654283,2639939485,interface,unread
http://abduzeedo.com/ui-design-sponsored-gatorate-project,http://abduzeedo.com/ui-design-sponsored-gatorate-project,1443515233,2639939488,grafica,unread
Corpus. A collection of CSS things.,http://corpuscss.com/,1444226373,2639939489,risorse|ux,unread
Logo Design: The Work of Niles Giberson,http://abduzeedo.com/logo-design-work-niles-giberson,1443857404,2639939494,,unread
An Introduction to Sprite Animation,http://eighthdaydesign.com/journal/sprite-animation,1444226266,2639939497,risorse|ux,unread
The 8 Worst UX Mistakes Coming From Experts – The Startup – Medium,https://medium.com/swlh/the-8-worst-ux-mistakes-coming-from-experts-692884971f80#.dbroacl99,1487317746,2639939498,ifttt|twitter,unread
Pastel Colors in Web Design - Visual Hierarchy Blog,https://visualhierarchy.co/blog/pastel-colors-in-web-design/,1493966182,2639939499,ifttt|twitter,unread
Digital Artworks for Google Play Music – Fubiz Media,http://www.fubiz.net/2015/10/15/digital-artworks-for-google-play-music/,1472831482,2639939503,inspiration,unread
The Design Career Map – Learn How to Get Ahead in Your Work | Interaction D,https://www.interaction-design.org/literature/article/the-design-career-map-learn-how-to-get-ahead-in-your-work,1506505097,2639939505,ifttt|twitter,unread
20 blogs for designers that i love — Medium,https://medium.com/@eyal_zuri/20-designers-blogs-that-i-love-e40c811306b1,1445092144,2639939506,,unread
UI8 — Jobs,https://ui8.net/jobs,1468482376,2639939508,ifttt|twitter,unread
Motion Design by Fab Design,http://abduzeedo.com/motion-design-fab-design,1446361060,2639939509,,unread
Delicious Recipes Infographics,http://abduzeedo.com/delicious-recipes-infographics,1445931788,2639939510,,unread
Delicious Recipes Infographics | Abduzeedo,http://abduzeedo.com/delicious-recipes-infographics?utm_source=dlvr.it&utm_medium=twitter,1470292630,2639939511,ifttt|twitter,unread
UI/UX  IZI Travel,http://abduzeedo.com/uiux-izi-travel,1446360970,2639939512,,unread
Art of the Menu: Matamata,http://www.underconsideration.com/artofthemenu/archives/matamata.php,1448555471,2639939516,grafica,unread
Logos & Typography by Dawid Cmok,http://abduzeedo.com/logos-typography-dawid-cmok,1448117703,2639939517,,unread
Art of the Menu: Boy & Bird,http://www.underconsideration.com/artofthemenu/archives/boy_bird.php,1448555463,2639939518,grafica,unread
Card Design Is Taking Over,http://webdesignledger.com/card-design-is-taking-over,1448121255,2639939519,,unread
Checkout Page Design And Customizations,https://visualhierarchy.co/blog/checkout-page-design-and-customizations/,1480422652,2639939520,ifttt|twitter,unread
Art of the Menu: Gaslamp Social Provisions,http://www.underconsideration.com/artofthemenu/archives/gaslamp_social_provisions.php,1448555435,2639939523,grafica,unread
24 Awesome Websites Designed for iOS Apps,http://line25.com/inspiration/websites-designed-for-ios-apps,1448811525,2639939524,,unread
"Popular design news of the week: November 23, 2015 – November 29, 2015",http://www.webdesignerdepot.com/2015/11/popular-design-news-of-the-week-november-23-2015-november-29-2015/,1448811507,2639939526,,unread
How to Design Forms That Increase Your Conversion Rate | NOUPE,http://www.noupe.com/design/how-to-design-forms-increase-conversion-rate-94035.html?utm_content=buffer91f60&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer,1472831425,2639939527,teoria,unread
http://uxdesign.cc/ux-trends-2015-2016,http://uxdesign.cc/ux-trends-2015-2016,1449187987,2639939528,interface|ui|ux,unread
Dribbble - Wild_ Website • FREE Template for Sketch by Jardson Almeida,https://dribbble.com/shots/2382449-Wild-Full-Website-Freebie,1452530693,2639939529,template|ux,unread
Designing for Wearables,https://visualhierarchy.co/blog/designing-for-wearables/,1475959168,2639939531,ifttt|twitter,unread
10 Web Design And UX Trend Predictions For 2016 - UltraLinx,http://theultralinx.com/2015/12/10-web-design-and-ux-trend-predictions-for-2016/,1450178126,2639939533,,unread
Crew Package Design by Alireza Jajarmi | Abduzeedo Design Inspiration,http://abduzeedo.com/crew-package-design-alireza-jajarmi?utm_source=dlvr.it&utm_medium=twitter,1466930954,2639939535,ifttt|twitter,unread
"2016 Calendars: Set, Plan and Achieve - HOW Design",http://www.howdesign.com/editors-picks/2016-calendars-set-plan-achieve/,1472830148,2639939536,fonts,unread
99designs.com,https://99designs.com/designer-blog/2015/01/27/not-famous-graphic-designer/?utm_content=buffer9b686&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer,1487793272,2639939538,ifttt|twitter,unread
UI/UX Nixon eCommerce Platform | Abduzeedo Design Inspiration,http://abduzeedo.com/uiux-nixon-ecommerce-platform,1453394113,2639939542,ui,unread
Logo Design: The Work of Rita Konik | Abduzeedo Design Inspiration,http://abduzeedo.com/logo-design-work-rita-konik?utm_source=dlvr.it&utm_medium=facebook,1465225643,2639939543,,unread
The 9 Graphic Design Trends You Need to Be Aware of In 2016 – Design School,https://designschool.canva.com/blog/design-trends-2016/?utm_content=buffer8dd52&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer,1472830442,2639939544,inspiration,unread
Fontevraud digital signage on Behance,https://www.behance.net/gallery/32815205/Fontevraud-digital-signage?scid=social57571576&adbid=10154606771190752&adbpl=fb&adbpr=7939760751,1472830408,2639939547,apps|behance|ui,unread
"50  fresh resources for designers, February 2016 | Webdesigner Depot",http://www.webdesignerdepot.com/2016/02/50-fresh-resources-for-designers-february-2016/?ref=facebooksp,1472830238,2639939548,download,unread
3D for Designers,https://www.3dfordesigners.com/,1493771550,2639939549,ifttt|twitter,unread
Moon Wireframe Kit Freebie - Download Sketch Resource - Sketch Repo,https://sketchrepo.com/free-sketch/moon-wireframe-kit-freebie/,1455014397,2639939550,risorse|ux,unread
Design Freebies Tips | Abduzeedo Design Inspiration,http://abduzeedo.com/design-freebies-tips?utm_source=dlvr.it&utm_medium=facebook,1455283532,2639939551,,unread
TUTO Photoshop Environment Design tutorial with Photoshop on Tuto.com,"http://en.tuto.com/photoshop/photoshop-environment-design-tutorial-photoshop,50104.html",1455720243,2639939553,,unread
Collect UI - Daily inspiration collected from daily ui archive and beyond. ,http://collectui.com/designers/Madebyelvis/stroked-illustration,1467528800,2639939558,ifttt|twitter,unread
Typography in Motion | Abduzeedo Design Inspiration,http://abduzeedo.com/typography-motion,1456216159,2639939559,,unread
How To Become A Successful Web Designer - Visual Hierarchy Blog,https://visualhierarchy.co/blog/how-to-become-a-successful-web-designer/,1493141832,2639939560,ifttt|twitter,unread
Makershift #14: Harvest Issue | Abduzeedo Design Inspiration,http://abduzeedo.com/makershift-14-harvest-issue?utm_source=dlvr.it&utm_medium=twitter,1468151567,2639939562,ifttt|twitter,unread
Design Code - Learn to design and code an iOS 11 app,https://designcode.io/angle,1519372933,2639939563,ifttt|twitter,unread
https://twitter.com/abduzeedo/status/703682548593852416,https://twitter.com/abduzeedo/status/703682548593852416,1456613274,2639939569,ui,unread
http://www.sketchappsources.com/free-source/1846-wallet-my-expenses-sketch-freebie-resource.html,http://www.sketchappsources.com/free-source/1846-wallet-my-expenses-sketch-freebie-resource.html,1457082251,2639939575,interface|ui,unread
https://twitter.com/abduzeedo/status/705060630311497728,https://twitter.com/abduzeedo/status/705060630311497728,1456936103,2639939577,design,unread
https://twitter.com/popularshots/status/705058392465920001,https://twitter.com/popularshots/status/705058392465920001,1456936142,2639939578,ui|ux,unread
https://twitter.com/popularshots/status/705235019611168768,https://twitter.com/popularshots/status/705235019611168768,1456991193,2639939581,design|interface|material,unread
https://twitter.com/hatzisKOstas/status/705227703746740224,https://twitter.com/hatzisKOstas/status/705227703746740224,1456991268,2639939583,css|ui|ux,unread
https://twitter.com/popularshots/status/705212981769072641,https://twitter.com/popularshots/status/705212981769072641,1456991329,2639939584,design|inspiration,unread
http://www.materialup.com/posts/crewfeed-material-version,http://www.materialup.com/posts/crewfeed-material-version,1457073050,2639939587,inspiration|ui,unread
http://www.materialup.com/posts/artboards-in-napkin,http://www.materialup.com/posts/artboards-in-napkin,1457073196,2639939588,interface|ui,unread
https://t.co/TaLQCzJKo6,https://t.co/TaLQCzJKo6,1457073243,2639939589,interface|ui,unread
Vimeo Design Concept | Abduzeedo,http://abduzeedo.com/vimeo-design-concept?utm_source=dlvr.it&utm_medium=facebook,1472829662,2639939591,ui,unread
https://popularshots.com/shots/2578217-Juice-CMS-Logo,https://popularshots.com/shots/2578217-Juice-CMS-Logo,1457595039,2639939593,logos,unread
Free Resume Templates | Abduzeedo Design Inspiration,http://abduzeedo.com/free-resume-templates?utm_source=dlvr.it&utm_medium=twitter,1469342470,2639939595,ifttt|twitter,unread
Future of Prototyping Live in Sketch | Abduzeedo Design Inspiration,http://abduzeedo.com/future-prototyping-live-sketch,1463385926,2639939597,,unread
Web Design: Stores Inspiration | Abduzeedo Design Inspiration,http://abduzeedo.com/web-design-stores-inspiration,1458206184,2639939598,,unread
Logo Design: The Work of Logomachine,http://abduzeedo.com/logo-design-work-logomachine?utm_source=dlvr.it&utm_medium=twitter,1487664863,2639939599,ifttt|twitter,unread
BP2024 Budapest - Branding | Abduzeedo Design Inspiration,http://abduzeedo.com/bp2024-budapest-branding?utm_source=dlvr.it&utm_medium=facebook,1468394628,2639939600,,unread
http://www.fastcodesign.com/3058115/apple-and-google-are-racing-to-create-a-skeuomorphism-you-dont-hate,http://www.fastcodesign.com/3058115/apple-and-google-are-racing-to-create-a-skeuomorphism-you-dont-hate,1458694923,2639939605,interface|teoria,unread
UI8 — Products — Branding Book & Style Guide Templates,https://ui8.net/products/branding-book--style-guide-template,1467888831,2639939608,risorse,unread
Beautiful Editorial Design for the Web | Abduzeedo Design Inspiration,http://abduzeedo.com/beautiful-editorial-design-web,1458836835,2639939610,interface|ux,unread
Behance: Creative career insights from prolific creative minds—Download the,https://t.co/GKzsYr1blB,1458834341,2639939611,grafica|interface,unread
Elegant UI work by Samson Vowles | Abduzeedo Design Inspiration,http://abduzeedo.com/elegant-ui-work-samson-vowles,1458899089,2639939612,interface|ui,unread
D-D Play - App Design | Abduzeedo,http://abduzeedo.com/d-d-play-app-design?utm_source=dlvr.it&utm_medium=twitter,1471241870,2639939615,ifttt|twitter,unread
UI Works by Ben Schade | Abduzeedo,http://abduzeedo.com/ui-works-ben-schade?utm_source=dlvr.it&utm_medium=facebook,1472829719,2639939617,ui,unread
MTV Brazil Website Redesign,http://abduzeedo.com/mtv-brazil-website-redesign?utm_source=dlvr.it&utm_medium=twitter,1497565523,2639939618,ifttt|twitter,unread
80's Logo Collection | Abduzeedo Design Inspiration,http://abduzeedo.com/80s-logo-collection?utm_source=dlvr.it&utm_medium=facebook,1459780072,2639939619,grafica|inspiration,unread
Insane Motion Works from KIDMOGRAPH | Abduzeedo Design Inspiration,http://abduzeedo.com/insane-motion-works-kidmograph?utm_source=dlvr.it&utm_medium=twitter,1459937474,2639939620,inspiration,unread
Creating a UX Strategy Playbook | USA & England | 2018,https://playbook.uie.com/,1538855533,2639939621,ifttt|twitter,unread
Awesome Instagram Photos by @lurkhard1 | Abduzeedo Design Inspiration,http://abduzeedo.com/awesome-instagram-photos-lurkhard1?utm_source=dlvr.it&utm_medium=facebook,1460534995,2639939624,inspiration,unread
Introducing Adobe XD CC | Abduzeedo Design Inspiration,http://abduzeedo.com/introducing-adobe-xd-cc?utm_source=dlvr.it&utm_medium=twitter,1468783292,2639939625,ifttt|twitter,unread
Adorable Illustrations by Goro Fujita,http://abduzeedo.com/adorable-illustrations-goro-fujita?utm_source=dlvr.it&utm_medium=twitter,1512662285,2639939626,ifttt|twitter,unread
UI Inspiration: Site Interactions | Abduzeedo Design Inspiration,http://abduzeedo.com/ui-inspiration-site-interactions,1461315520,2639939629,inspiration|ui,unread
UI Inspiration: Site Interactions | Abduzeedo Design Inspiration,http://abduzeedo.com/ui-inspiration-site-interactions?utm_source=dlvr.it&utm_medium=twitter,1466671837,2639939630,ifttt|twitter,unread
